Lon,Lat,Clave,Edo,Est,Tmin,Tmax,Año,Mes
-108.54,27.39,CHICH,CHIH,Chï¿½nipas Chih. SMN*,12.0,34.6,2025,4
-107.63,27.75,CRLCH,CHIH,Creel Chih.,3.6,21.6,2025,4
-107.99,27.86,MAGCH,CHIH,Maguarichi Chih. SMN*,11.7,26.1,2025,4
-106.84,28.4,CDCUAUHTEMOC,CHIH,Ciudad Cuauhtï¿½moc Chih. SMN*,10.0,24.2,2025,4
-106.49,28.8,MAJALCA,CHIH,Cumbres de Majalca Chih. SMN*,0.7,25.1,2025,4
-108.43,30.84,JANOS,CHIH,Janos Chih. SMN*,7.7,26.1,2025,4
-105.68,26.92,PRRCH,CHIH,Observatorio de Parral Chih.,11.7,31.8,2025,4
-107.85,28.95,TMCCH,CHIH,Observatorio de Temï¿½sachic Chih.,2.2,26.1,2025,4
-107.93,30.38,CAGCH,CHIH,Observatorio de Nuevo Casas Grandes Chih.,7.9,28.4,2025,4
-105.97,28.7,MMCU,CHIH,Aeropuerto Internacional de Chihuahua Chih.*,13.6,31.0,2025,4
-106.44,31.64,MMCS,CHIH,Aeropuerto Internacional de Ciudad Juï¿½rez Chih.*,14.4,28.4,2025,4
-106.39,26.47,ELVERGELSMN,CHIH,El Vergel Chih. SMN*,-0.5,19.2,2025,4
-108.54,27.42,CNDCH,CHIH,Chï¿½nipas Chih.,11.0,37.7,2025,4
-106.5,30.62,VILLAAHUMADA,CHIH,Villa Ahumada Chih. SMN*,6.9,27.9,2025,4
-107.26,28.77,BACCH,CHIH,Bachï¿½niva Chih.,4.3,25.0,2025,4
-106.45,31.76,CILANORTE,CHIH,CILA Norte Chih. SGT*,12.9,27.6,2025,4
-105.81,27.45,VZRCH,CHIH,Valle de Zaragoza Chih.,12.3,30.0,2025,4
-105.17,27.7,CAMARGOJ,CHIH,Camargo Chih. JCAS*,12.5,31.6,2025,4
-107.6,27.97,SANJUANITOJ,CHIH,San Juanito Chih. JCAS*,-0.9,20.3,2025,4
-106.88,28.39,CUAUHTEMOCJ,CHIH,Cuauhtï¿½moc Chih. JCAS*,6.5,24.3,2025,4
-106.08,28.64,CHIHJCAS,CHIH,Chihuahua JCAS Chih. JCAS*,12.9,31.5,2025,4
-106.08,28.68,CHIHPCIVIL,CHIH,Chihuahua PCivil Chih. JCAS*,13.7,31.2,2025,4
-105.91,28.84,ALDAMAJ,CHIH,Aldama Chih. JCAS*,13.7,30.0,2025,4
-108.14,29.19,MADERAJ,CHIH,Madera Chih. JCAS*,2.9,21.3,2025,4
-105.09,29.46,COYAMEJ,CHIH,Coyame Chih. JCAS*,13.6,30.6,2025,4
-106.51,30.62,AHUMADAJ,CHIH,Ahumada Chih. JCAS*,10.0,27.8,2025,4
-108.0,31.09,ASCENCIONJ,CHIH,Ascensiï¿½n Chih. JCAS*,9.4,26.9,2025,4
-106.01,31.37,PRAXEDISJ,CHIH,Prï¿½xedis Chih. JCAS*,9.5,27.8,2025,4
-106.75,31.72,CONEJOSJ,CHIH,Juï¿½rez Conejos Mï¿½danos Chih. JCAS*,8.7,26.5,2025,4
-106.53,31.73,DONBOSCOJ,CHIH,Don Bosco Chih. JCAS*,13.7,27.2,2025,4
-106.43,31.74,IIT01J,CHIH,Instituto de Ingenierï¿½a y Tecnologï¿½a 01 Chih. JCAS*,13.1,27.7,2025,4
-107.63,31.77,PALOMASJ,CHIH,Palomas Chih. JCAS*,8.9,26.4,2025,4
-107.64,27.75,CREELJ,CHIH,Creel Chih. JCAS*,1.8,20.3,2025,4
-105.81,27.46,VDEZARAGOZAJ,CHIH,Valle de Zaragoza Chih. JCAS*,9.3,31.6,2025,4
-105.16,26.74,CORONADOJ,CHIH,Coronado Chih. JCAS*,10.1,30.7,2025,4
-106.96,29.95,RFMAGONJ,CHIH,Ricardo Flores Magï¿½n Chih. JCAS*,9.4,27.4,2025,4
-106.03,28.67,CHIHUAHUAob,CHIH,Observatorio de Chihuahua Chih. SMN*,14.3,32.3,2025,4
-106.47,31.65,CNUACJ,CHIH,Clï¿½nica de Nutriciï¿½n UACJ Chih. JCAS*,13.8,26.6,2025,4
-107.7,28.76,C08243,CHIH,Tejolocachi Chih.,-0.9,25.5,2025,4
-105.96,28.77,C08270,CHIH,La Mesa Chih.,9.1,32.2,2025,4
-106.48,28.8,C08099,CHIH,Majalca Chih.,2.1,24.4,2025,4
-108.09,29.25,C08219,CHIH,Peï¿½itas Chih.,-1.1,20.4,2025,4
-107.07,26.81,GRCCH,CHIH,Guerachi Chih.,16.1,38.9,2025,4
-107.72,27.03,BTPCH,CHIH,Batopilas Chih.,18.0,38.7,2025,4
-105.81,28.6,SANANTONIOJ,CHIH,San Antonio Chih. JCAS*,16.3,28.7,2025,4
-106.43,31.68,JUAREZJ,CHIH,Juï¿½rez Chih. JCAS*,14.2,26.6,2025,4
-105.63,28.17,FIMCH,CHIH,Las Vï¿½rgenes Chih.,13.5,31.3,2025,4
-105.28,28.98,LLNCH,CHIH,El Granero Chih.,14.7,36.0,2025,4
-106.56,31.77,BOMBEROS9J,CHIH,Bomberos 9 Anapra Chih. JCAS*,12.5,27.5,2025,4
-106.68,27.9,SFBORJAJ,CHIH,San Francisco de Borja Chih. JCAS*,7.4,28.1,2025,4
-106.38,31.65,BAVICORADSJ,CHIH,Bavicora Distrito Sur Chih. JCAS*,11.7,25.2,2025,4
-107.39,29.18,ELTERREROJ,CHIH,El Terrero Chih. JCAS*,6.2,26.6,2025,4
-105.69,26.93,PARRALJ,CHIH,Parral Chih. JCAS*,11.5,27.9,2025,4
-107.48,28.55,GUERREROJ,CHIH,Guerrero Chih. JCAS*,3.1,22.0,2025,4
-104.41,29.57,OJINAGAJ,CHIH,Ojinaga Chih. JCAS*,17.1,33.2,2025,4
-108.14,29.18,MDRCH,CHIH,Ciudad Madera Chih.,-1.1,23.0,2025,4
-106.4,28.34,SANTAISABELJ,CHIH,Santa Isabel Chih. JCAS*,8.5,28.1,2025,4
-106.11,27.96,SATEVOJ,CHIH,Satevï¿½ Chih. JCAS*,10.2,30.2,2025,4
-106.5,31.7,CDELINDIOJ,CHIH,Cerro del Indio Chih. JCAS*,9.9,25.3,2025,4
-107.92,30.41,NCGJ,CHIH,Nuevo Casas Grandes Chih. JCAS*,11.5,28.8,2025,4
-92.47,15.13,HUICP,CHIS,Huixtla Chis.,23.0,37.6,2025,4
-92.58,15.2,DESCP,CHIS,Despoblado Chis.,22.9,35.6,2025,4
-92.67,15.32,ESCCP,CHIS,Escuintla Chis.,21.8,32.9,2025,4
-92.88,15.45,MAPCP,CHIS,Mapastepec Chis.,24.1,35.7,2025,4
-92.28,15.75,CHMCP,CHIS,Chicomuselo Chis.,16.4,35.9,2025,4
-93.06,16.45,SDOCP,CHIS,Santo Domingo Chis.,19.9,37.5,2025,4
-91.97,15.85,PCOCP,CHIS,Puente Concordia Chis.,18.7,34.6,2025,4
-92.72,15.87,JAPCP,CHIS,Jaltenango Chis.,18.1,35.0,2025,4
-93.53,15.88,TPICP,CHIS,Tres Picos Chis.,24.1,36.1,2025,4
-92.67,15.92,REFCP,CHIS,Reforma Chis.,15.9,34.5,2025,4
-93.08,16.16,REVCP,CHIS,Revoluciï¿½n Mexicana Chis.,18.3,36.3,2025,4
-92.1,16.2,COOCP,CHIS,Observatorio de Comitï¿½n Chis.,14.8,27.5,2025,4
-92.48,16.31,CASCP,CHIS,Cascajal Chis.,18.1,35.6,2025,4
-92.8,16.55,ACACP,CHIS,Acala Chis.,19.7,37.3,2025,4
-93.15,16.64,BOQCP,CHIS,Boquerï¿½n Chis.,20.5,35.2,2025,4
-92.63,16.73,SCOCP,CHIS,Observatorio de San Cristï¿½bal Chis.,9.6,25.0,2025,4
-93.13,16.75,TXOCP,CHIS,Observatorio de Tuxtla Gutiï¿½rrez Chis.,21.2,35.2,2025,4
-93.1,16.76,TUXCP,CHIS,Tuxtla Oriente Chis.,20.3,34.9,2025,4
-92.82,16.94,SNACP,CHIS,Santa Marï¿½a Chis.,20.9,33.4,2025,4
-93.33,17.12,YAMCP,CHIS,Yamonhï¿½ Chis.,18.5,32.8,2025,4
-93.38,17.42,SAYCP,CHIS,Sayula Chis.,20.9,33.5,2025,4
-92.35,17.57,SAACP,CHIS,Salto de Agua Chis.,21.2,31.9,2025,4
-92.62,16.74,SCRCP,CHIS,Puente Morelos Chis.,8.3,24.2,2025,4
-92.33,15.17,FHACP,CHIS,Finca Hamburgo Chis.,18.5,25.4,2025,4
-92.81,15.66,ELTRIUNFO,CHIS,El Triunfo Chis. SMN*,10.1,22.5,2025,4
-93.08,17.56,SJOCP,CHIS,San Joaquï¿½n Chis.,20.6,33.8,2025,4
-93.02,16.56,MMTG,CHIS,Aeropuerto Internacional de Tuxtla Gutiï¿½rrez Chis.*,21.2,35.4,2025,4
-92.76,15.07,LAENCRUCIJADA,CHIS,La Encrucijada Chis. SGT*,24.0,33.0,2025,4
-93.56,16.7,LFLCP,CHIS,Las Flores Chis.,18.5,35.1,2025,4
-92.9,16.0,JSBCP,CHIS,Juan Sabines Chis.,21.2,33.8,2025,4
-92.37,14.79,MMTP,CHIS,Aeropuerto Internacional de Tapachula Chis.*,23.8,33.9,2025,4
-92.73,15.37,CACCP,CHIS,Cacaluta Chis.,22.7,35.3,2025,4
-92.15,15.09,VTACANA,CHIS,Volcï¿½n Tacanï¿½ Chis. SMN*,16.5,23.9,2025,4
-91.99,17.53,PLQCP,CHIS,Palenque Chis. SMN*,22.0,34.7,2025,4
-92.26,14.91,TAPCP,CHIS,Tapachula Chis.,24.9,36.5,2025,4
-92.91,17.18,UNIVERSIDADLIND,CHIS,Universidad Lindavista Chis. SMN*,13.4,26.0,2025,4
-93.9,16.24,AROCP,CHIS,Observatorio de Arriaga Chis.,25.7,36.0,2025,4
-92.02,17.53,MMPQ,CHIS,Aeropuerto Internacional de Palenque Chis,23.0,33.0,2025,4
-92.3,15.13,FARCP,CHIS,Finca Argovia Chis.,20.0,29.3,2025,4
-93.86,16.06,PAREDONMAR,CHIS,Paredï¿½n Chis. SEMAR*,24.8,34.7,2025,4
-93.22,15.69,PIJCP,CHIS,Pijijiapan Chis.,23.7,37.3,2025,4
-93.11,17.51,PICCP,CHIS,Pichucalco Chis.,20.9,34.4,2025,4
-92.24,15.78,SMICP,CHIS,San Miguel Chis.,18.2,34.1,2025,4
-92.13,16.23,COMITANob,CHIS,Observatorio de Comitï¿½n Chis. SMN*,14.1,27.0,2025,4
-91.52,16.81,NAHA,CHIS,Naha Chis. SMN*,15.0,29.2,2025,4
-93.08,16.17,CREDREVOLUCIONM,CHIS,Cred Revoluciï¿½n Mexicana Chis. PC*,19.8,35.0,2025,4
-92.4,14.7,PTOCHIAPASMAR,CHIS,Puerto Chiapas Chis. SEMAR*,25.1,33.1,2025,4
-92.41,14.7,CPCHIAPASmar,CHIS,Capitanï¿½a de Puerto de Puerto Chiapas Chis. SEMAR*,25.0,30.3,2025,4
-92.24,14.99,TAMCP,CHIS,Malpaso 2 Chis.,19.5,32.9,2025,4
-92.25,15.36,CREDMOTOZINTLA,CHIS,Cred Motozintla Chis. SMN*,16.9,27.8,2025,4
-92.95,15.5,ELNCP,CHIS,El Novillero Chis.,23.5,36.8,2025,4
-103.7,27.29,SMJCL,COAH,Sierra Mojada Coah.,16.6,28.1,2025,4
-101.02,25.38,STOCL,COAH,Saltillo Coah.,14.9,28.9,2025,4
-103.45,25.54,TORCL,COAH,Observatorio de Torreï¿½n Coah.,16.7,36.8,2025,4
-103.47,25.54,CYTCL,COAH,Coyote Coah.,18.1,34.7,2025,4
-102.98,25.76,SPECL,COAH,San Pedro Coah.,15.1,37.6,2025,4
-100.62,27.52,VCRCL,COAH,Venustiano Carranza Coah.,18.2,33.3,2025,4
-101.12,27.85,SBNCL,COAH,Sabinas Coah.,19.6,33.6,2025,4
-101.06,29.45,AMSCL,COAH,Internacional La Amistad Coah.,16.8,31.0,2025,4
-103.28,25.07,LFLDR,COAH,La Flor Coah.,14.3,34.6,2025,4
-101.02,25.38,SALCL,COAH,Observatorio de Saltillo Coah.,13.0,30.2,2025,4
-100.95,27.52,VCARRANZA,COAH,Venustiano Carranza Coah. SMN*,18.8,32.8,2025,4
-101.33,27.92,NUEVAROSITA,COAH,Nueva Rosita Coah. SMN*,16.0,34.1,2025,4
-100.92,25.44,ESLCL,COAH,Secretarï¿½a de Agricultura Saltillo Coah.,14.7,28.8,2025,4
-101.42,26.91,MCVCL,COAH,Observatorio de Monclova Coah.,19.2,35.1,2025,4
-100.53,28.71,PNGCL,COAH,Observatorio de Piedras Negras Coah.,18.5,33.4,2025,4
-100.93,25.55,MMIO,COAH,Aeropuerto Internacional de Saltillo Coah.*,16.4,29.9,2025,4
-103.4,25.56,MMTC,COAH,Aeropuerto Internacional de Torreï¿½n Coah.*,19.3,34.8,2025,4
-100.54,28.63,MMPG,COAH,Aeropuerto Internacional de Piedras Negras Coah.*,20.5,32.8,2025,4
-100.66,26.84,CDLCL,COAH,Candela Coah.,17.8,34.3,2025,4
-102.06,26.98,CCGCL,COAH,Cuatro Ciï¿½negas Coah.,18.4,30.9,2025,4
-101.21,28.4,SANTACECILIA,COAH,Santa Cecilia Coah. SMN*,16.0,31.2,2025,4
-100.95,29.33,LASVACASC,COAH,Las Vacas. Ciudad Acuï¿½a Coah. CILA*,19.0,31.5,2025,4
-103.27,25.77,MADCL,COAH,Madero Coah.,17.2,34.5,2025,4
-101.06,29.45,PLAAMISTAD,COAH,Presa La Amistad Coah. SGT*,19.1,31.0,2025,4
-103.23,25.53,MATCL,COAH,Matamoros Coah.,16.2,32.7,2025,4
-103.26,25.77,FIMCL,COAH,Francisco I. Madero Coah.,16.1,33.6,2025,4
-102.18,25.44,PARCL,COAH,Parras Coah.,17.1,30.3,2025,4
-102.81,25.33,VSCCL,COAH,Viesca Coah.,13.9,33.7,2025,4
-103.87,19.17,LAECM,COL,La Esperanza Col.,14.2,34.6,2025,4
-103.73,18.76,CDOCM,COL,Cerro de Ortega Col.,19.2,34.4,2025,4
-103.77,18.81,LDACM,COL,Laguna de Amela Col.,18.5,33.9,2025,4
-103.87,18.91,TCMCM,COL,Tecomï¿½n Col.,17.9,34.0,2025,4
-103.8,19.21,CQMCM,COL,Coquimatlï¿½n Col.,17.9,33.3,2025,4
-103.73,19.22,LPSCM,COL,La Posta Col.,18.1,36.0,2025,4
-104.1,18.94,RDRCM,COL,Radar Col.,18.3,31.1,2025,4
-103.6,19.32,CUACM,COL,Cuauhtï¿½moc Col.,19.5,34.3,2025,4
-104.32,19.04,MNZCM,COL,Observatorio de Manzanillo Col.,20.3,29.5,2025,4
-103.61,19.25,BVSCM,COL,Buenavista Col.,16.3,35.9,2025,4
-103.58,19.28,MMIA,COL,Aeropuerto Nacional de Colima Col.*,22.4,30.8,2025,4
-110.95,18.73,ISOCORROMAR,COL,Isla Socorro Col. SEMAR*,19.5,27.2,2025,4
-104.31,19.05,IOPmar,COL,Instituto Oceanogrï¿½fico del Pacï¿½fico Col. SEMAR*,21.2,29.5,2025,4
-103.88,19.11,DJLCM,COL,P. deriv. Gregorio T. Q. Jala Col.,15.6,33.7,2025,4
-103.81,19.33,PNTCM,COL,P. deriv. Peï¿½itas Col.,19.0,37.7,2025,4
-104.06,19.39,MINATITLAN,COL,Minatitlï¿½n Col. SMN*,13.1,32.1,2025,4
-104.32,19.05,MANZANILLOob,COL,Observatorio de Manzanillo Col. SMN*,19.7,30.0,2025,4
-104.56,19.15,MMZO,COL,Aeropuerto Internacional de Manzanillo Costalegre Col.*,19.3,27.9,2025,4
-103.73,19.23,COLIMAob,COL,Observatorio de Colima Col. SMN*,17.8,36.1,2025,4
-104.3,19.06,CPMANZANILLOmar,COL,Capitanï¿½a de Puerto de Manzanillo Col. SEMAR*,22.1,28.1,2025,4
-102.78,24.63,SJGDR,DGO,San Juan de Guadalupe Dgo.,12.6,32.9,2025,4
-104.29,25.56,SPGDR,DGO,San Pedro del Gallo Dgo.,10.1,32.0,2025,4
-104.75,23.96,GVCDR,DGO,Presidente Guadalupe Victoria Dgo.,8.6,27.9,2025,4
-104.67,24.03,DRGDR,DGO,Durango Dgo.,10.2,32.4,2025,4
-104.12,24.44,CGVDR,DGO,Ciudad Guadalupe Victoria Dgo.,10.1,28.6,2025,4
-104.78,24.52,CNTDR,DGO,Canatlï¿½n Dgo.,8.9,29.8,2025,4
-104.81,24.54,CBRDR,DGO,Caboraca Dgo.,7.5,26.5,2025,4
-103.7,24.87,CNCDR,DGO,Cuencamï¿½ Dgo.,15.9,33.8,2025,4
-105.44,25.22,SACDR,DGO,Salomï¿½ Acosta Dgo.,5.7,30.2,2025,4
-103.77,25.27,FZRDR,DGO,Francisco Zarco Dgo.,15.0,34.2,2025,4
-103.52,25.53,CLRDR,DGO,Ciudad Lerdo Dgo.,15.1,33.0,2025,4
-105.02,25.59,LCRDR,DGO,Lï¿½zaro Cï¿½rdenas Dgo.,15.2,31.0,2025,4
-103.85,25.82,MPMDR,DGO,Mapimï¿½ Dgo.,14.0,33.7,2025,4
-104.93,26.24,VHGDR,DGO,Villa Hidalgo Dgo.,6.1,27.6,2025,4
-105.51,26.45,VOCDR,DGO,Villa Ocampo Dgo.,13.0,32.9,2025,4
-105.5,26.44,VILLAOCAMPO,DGO,Villa Ocampo Dgo. SMN*,8.0,29.3,2025,4
-104.92,24.8,GUADR,DGO,Guatimapï¿½ Dgo.,6.0,29.1,2025,4
-105.57,26.08,SRDDR,DGO,Sardinas Dgo.,1.7,27.4,2025,4
-104.25,23.39,MICHILIA,DGO,La Michilia Dgo. SMN*,-0.1,25.4,2025,4
-105.47,24.19,LVEDR,DGO,Las Vegas Dgo. SMN*,-0.2,24.0,2025,4
-103.98,26.55,LAFLOR,DGO,La Flor de Jimulco Dgo. SMN*,13.2,33.0,2025,4
-103.75,26.69,MAPIMI,DGO,Mapimï¿½ Dgo. SMN*,15.2,33.5,2025,4
-105.72,25.34,TLHDR,DGO,Observatorio de Tepehuanes Dgo.,5.6,29.1,2025,4
-106.7,25.35,LHRDR,DGO,La Huerta Dgo.,21.0,34.0,2025,4
-105.95,25.93,GNCDR,DGO,Guanacevï¿½ Dgo.,2.2,23.4,2025,4
-104.53,24.13,MMDO,DGO,Aeropuerto Internacional de Durango Dgo.*,8.1,29.9,2025,4
-106.54,24.7,TDRDR,DGO,El Tule del Real Dgo.,19.1,40.1,2025,4
-104.07,25.26,AM2DR,DGO,Agustï¿½n Melgar Dgo. SMN*,8.2,35.2,2025,4
-102.78,24.64,SJGUADALUPE,DGO,San Juan de Guadalupe Dgo. SMN*,10.0,32.6,2025,4
-104.6,24.09,DURANGOob,DGO,Observatorio de Durango Dgo. SMN*,10.2,31.3,2025,4
-104.68,23.87,SBYDR,DGO,Santiago Bayacora Dgo.,9.6,28.6,2025,4
-103.96,24.0,FVLDR,DGO,Francisco Villa Dgo.,9.3,31.0,2025,4
-105.72,25.34,TEPEHUANESob,DGO,Observatorio de Tepehuanes Dgo. SMN*,6.4,28.8,2025,4
-102.78,24.56,TGRDR,DGO,El Tigre Dgo.,12.3,31.6,2025,4
-103.44,26.11,THODR,DGO,Tlahualilo Dgo.,12.1,34.5,2025,4
-103.35,24.47,SCLDR,DGO,Santa Clara Dgo.,9.1,31.8,2025,4
-106.37,26.13,ROSDR,DGO,La Rosilla Dgo.,-7.0,22.6,2025,4
-104.66,24.2,PAGDR,DGO,Peï¿½a del Aguila Dgo.,8.7,29.5,2025,4
-104.56,25.18,RDODR,DGO,Rodeo Dgo.,8.7,28.6,2025,4
-105.22,25.58,INDDR,DGO,Indï¿½ Dgo.,8.5,25.9,2025,4
-103.77,25.27,CFRDR,DGO,Caï¿½ï¿½n Fernï¿½ndez hidromï¿½trica de Francisco Zarco Dgo.,15.3,34.2,2025,4
-105.0,25.61,PALDR,DGO,Palmito hidromï¿½trica de Lï¿½zaro Cï¿½rdenas Dgo.,15.2,31.0,2025,4
-104.11,25.23,NZSDR,DGO,Nazas Dgo.,11.0,34.0,2025,4
-104.0,26.39,ELYDR,DGO,El Yermo Dgo.,13.1,32.6,2025,4
-106.13,24.44,SJRDR,DGO,San Josï¿½ de los Reyes Dgo.,10.3,35.0,2025,4
-104.49,26.23,DERDR,DGO,El Derrame Dgo.,13.7,32.1,2025,4
-100.52,18.08,AFIGR,GRO,Andrï¿½s Figueroa Gro.,23.0,42.0,2025,4
-99.61,18.55,TAXGR,GRO,Taxco Gro.,15.8,30.2,2025,4
-98.41,16.47,CNLGR,GRO,Cuajinicuilapa Gro.,23.0,33.5,2025,4
-98.43,16.68,OMEGR,GRO,Ometepec Gro.,25.3,35.2,2025,4
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,21.3,34.4,2025,4
-99.91,16.85,ACAGR,GRO,Acapulco Gro.,25.0,31.2,2025,4
-100.47,17.14,SJEGR,GRO,San Jerï¿½nimo Gro.,22.4,33.9,2025,4
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,17.2,34.9,2025,4
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,21.4,36.3,2025,4
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,20.6,33.9,2025,4
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,14.6,31.8,2025,4
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,17.5,36.9,2025,4
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,15.6,32.1,2025,4
-99.4,17.57,TXTGR,GRO,Tixtla Gro.,15.5,35.3,2025,4
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,19.5,33.3,2025,4
-99.18,17.61,CHLGR,GRO,Chilapa Gro.,11.5,31.5,2025,4
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,9.0,22.4,2025,4
-101.55,17.65,ZHTGR,GRO,Zihuatanejo Gro.,23.8,37.1,2025,4
-99.55,18.35,IGLGR,GRO,Iguala Gro.,20.4,37.9,2025,4
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,20.5,41.4,2025,4
-101.0,18.42,LCLGR,GRO,La Calera Gro.,13.7,38.4,2025,4
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,16.0,33.5,2025,4
-99.47,18.3,VTRGR,GRO,Valerio Trujano Gro.,16.0,37.0,2025,4
-99.52,17.58,AERGR,GRO,Observatorio de Chilpancingo Aeropuerto Gro.,17.4,33.6,2025,4
-98.49,17.9,XXHGR,GRO,Xochihuehuetlï¿½n Gro.,16.3,39.2,2025,4
-99.76,16.76,MMAA,GRO,Aeropuerto Internacional de Acapulco Gro.*,23.7,30.7,2025,4
-101.55,17.64,ZIHUATANEJO,GRO,Zihuatanejo Gro. SMN*,26.3,34.6,2025,4
-99.52,18.36,IGUALA,GRO,Iguala Gro. SMN*,20.1,40.3,2025,4
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,13.7,33.0,2025,4
-98.56,17.55,TLAPA,GRO,Tlapa Gro. SMN*,17.0,38.6,2025,4
-100.66,18.35,CA2GR,GRO,Ciudad Altamirano Gro. SMN*,23.9,43.7,2025,4
-98.5,16.66,QTZGR,GRO,Quetzala Gro.,19.3,35.2,2025,4
-100.02,16.96,LDCGR,GRO,Laguna de Coyuca Gro.,23.6,30.4,2025,4
-99.37,17.47,MCHGR,GRO,Mochitlï¿½n Gro.,15.5,33.4,2025,4
-99.93,17.6,YXTGR,GRO,Yextla Gro.,14.5,32.4,2025,4
-98.51,17.62,IXTGR,GRO,Ixcateopan de Tlapa Gro.,18.4,35.8,2025,4
-99.5,17.55,CHILPANCINGOob,GRO,Observatorio de Chilpancingo Gro. SMN*,17.0,33.6,2025,4
-99.52,17.23,EOCGR,GRO,El Ocotito Gro.,17.7,30.6,2025,4
-101.06,17.27,PTOVICENTEMAR,GRO,Puerto Vicente Gro. SEMAR*,23.8,31.8,2025,4
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,18.7,30.7,2025,4
-99.23,16.76,LASVIGASGRO,GRO,Las Vigas Gro. SMN*,20.8,34.9,2025,4
-99.66,18.25,COCGR,GRO,Cocula Gro.,20.8,39.6,2025,4
-98.58,17.77,AEROPISTASC,GRO,Aeropista Santa Cruz Gro. PC*,9.6,29.5,2025,4
-99.91,16.82,ISLAROQUETAmar,GRO,Isla Roqueta Gro. SEMAR*,25.2,32.7,2025,4
-101.46,17.61,MMZH,GRO,Aeropuerto Internacional de Ixtapa Zihuatanejo Gro.*,20.2,31.6,2025,4
-101.47,21.07,COMGJ,GTO,Comanjilla Gto.,12.1,30.4,2025,4
-101.22,21.48,SFEGJ,GTO,San Felipe Gto.,8.3,27.6,2025,4
-100.36,20.2,CORGJ,GTO,Coroneo Gto.,4.8,26.0,2025,4
-101.11,21.32,LQMGJ,GTO,La Quemada Gto.,6.1,28.8,2025,4
-100.75,20.58,SMOGJ,GTO,San Miguel Octopan Gto.,9.3,29.2,2025,4
-100.71,20.03,ACNGJ,GTO,Acï¿½mbaro Gto.,11.8,32.4,2025,4
-100.67,20.06,SLSGJ,GTO,Solï¿½s Gto.,11.7,31.3,2025,4
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,8.2,30.9,2025,4
-100.89,20.22,SLVGJ,GTO,Salvatierra Gto.,8.9,31.8,2025,4
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,9.1,32.0,2025,4
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,9.2,34.0,2025,4
-101.18,20.38,VDSGJ,GTO,Valle de Santiago Gto.,12.8,31.9,2025,4
-101.54,20.45,ABSGJ,GTO,Abasolo Gto.,15.2,31.9,2025,4
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,16.6,30.3,2025,4
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,13.1,31.1,2025,4
-100.96,20.49,CRTGJ,GTO,Cortï¿½zar Gto.,14.3,31.7,2025,4
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,13.7,32.9,2025,4
-101.11,20.52,PERGJ,GTO,Pericos Gto.,9.8,31.4,2025,4
-100.82,20.54,CLYGJ,GTO,Celaya Gto.,9.7,29.3,2025,4
-100.68,20.53,AEGGJ,GTO,Apaseo el Grande Gto.,10.6,30.0,2025,4
-100.58,20.55,AMCGJ,GTO,Ameche Gto.,10.3,30.4,2025,4
-101.2,20.57,SLMGJ,GTO,Salamanca Gto.,13.3,33.2,2025,4
-101.3,20.6,TEMGJ,GTO,Temascatï¿½o Gto.,5.3,25.3,2025,4
-101.67,20.62,CRMGJ,GTO,Cuerï¿½maro Gto.,14.7,34.0,2025,4
-101.84,20.68,LADGJ,GTO,Las Adjuntas Gto.,7.7,31.0,2025,4
-101.35,20.68,IRPGJ,GTO,Irapuato Gto.,16.3,36.1,2025,4
-101.37,20.72,ECNGJ,GTO,El Conejo Gto.,10.6,31.5,2025,4
-100.83,20.85,IALGJ,GTO,Ignacio Allende Gto.,9.1,31.0,2025,4
-101.29,20.87,PRSGJ,GTO,La Purï¿½sima Gto.,12.9,32.3,2025,4
-100.9,20.95,CSRGJ,GTO,Cinco Seï¿½ores Gto.,9.4,31.3,2025,4
-101.84,21.05,BRRGJ,GTO,El Barrial Gto.,9.7,31.8,2025,4
-101.69,21.14,LENGJ,GTO,Leï¿½n Gto.,15.0,31.7,2025,4
-101.68,21.17,EPLGJ,GTO,El Palote Gto.,12.3,33.3,2025,4
-101.67,21.2,CSTGJ,GTO,Los Castillos Gto.,12.0,33.0,2025,4
-100.09,21.3,XICGJ,GTO,Xichï¿½ Gto.,15.3,32.9,2025,4
-101.48,21.65,OCMGJ,GTO,Ocampo Gto.,8.8,26.5,2025,4
-100.88,20.4,LGVGJ,GTO,Presa la Gavia Gto.,6.4,32.1,2025,4
